
Валовая прибыль предприятия %ВалютаОтчета%

Параметры:	Период: 01.01.2020 - 31.12.2020
	Показывать продажи: Кроме продаж между собственными юр. лицами
	Данные продаж: В валюте упр. учета без НДС
Отбор:	Склад Не в группе "Товары отгруж. без перехода прав.собст. "

Сегмент	Группа доступа	Клиент	Головное предприятие	Период, месяц	Выручка
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Январь 2020 г.	808 405,81
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Февраль 2020 г.	647 733,92
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Март 2020 г.	918 794,98
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Апрель 2020 г.	506 213,32
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Май 2020 г.	2 674 338,55
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Июнь 2020 г.	1 854 006,02
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Июль 2020 г.	1 309 660,87
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Август 2020 г.	535 606,64
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Сентябрь 2020 г.	2 168 335,66
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Октябрь 2020 г.	946 242,19
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Ноябрь 2020 г.	237 795,35
Сибирский ФО	СФО Копылова	Хозкомплект ПКФ, ООО, Красноярск	Хозкомплект Оптовая Фирма, ООО, Красноярск (не использовать)	Декабрь 2020 г.	878 883,46
Сибирский ФО	СФО Копылова	Шляндин АЕ, ИП, Красноярск			1 222 381,92
Сибирский ФО	СФО Копылова	Шляндин АЕ, ИП, Красноярск		Февраль 2020 г.	80 467,68
Сибирский ФО	СФО Копылова	Шляндин АЕ, ИП, Красноярск		Июль 2020 г.	351 915,80
Сибирский ФО	СФО Копылова	Шляндин АЕ, ИП, Красноярск		Август 2020 г.	159 544,87
Сибирский ФО	СФО Копылова	Шляндин АЕ, ИП, Красноярск		Октябрь 2020 г.	316 045,26
Сибирский ФО	СФО Копылова	Шляндин АЕ, ИП, Красноярск		Декабрь 2020 г.	314 408,31
Сибирский ФО	СФО Копылова	ЭСК, ООО, Новосибирск	Андромеда, ООО, Новосибирск		10 601,78
Сибирский ФО	СФО Копылова	ЭСК, ООО, Новосибирск	Андромеда, ООО, Новосибирск	Декабрь 2020 г.	10 601,78
Сибирский ФО	СФО Копылова	Ямщиков НВ, ИП, Минусинск	Ямщиков ВС, ИП, Минусинск		60 763,58
Сибирский ФО	СФО Копылова	Ямщиков НВ, ИП, Минусинск	Ямщиков ВС, ИП, Минусинск	Июнь 2020 г.	60 763,58
Сибирский ФО	СФО Тактонова	ДВЭСК ООО, г. Владивосток	Компания Тепломакс ООО, Владивосток		1 400 425,38
Сибирский ФО	СФО Тактонова	ДВЭСК ООО, г. Владивосток	Компания Тепломакс ООО, Владивосток	Февраль 2020 г.	4 399,15
Сибирский ФО	СФО Тактонова	ДВЭСК ООО, г. Владивосток	Компания Тепломакс ООО, Владивосток	Март 2020 г.	318 862,93
Сибирский ФО	СФО Тактонова	ДВЭСК ООО, г. Владивосток	Компания Тепломакс ООО, Владивосток	Апрель 2020 г.	81 840,00
Сибирский ФО	СФО Тактонова	ДВЭСК ООО, г. Владивосток	Компания Тепломакс ООО, Владивосток	Май 2020 г.	438 834,74
Сибирский ФО	СФО Тактонова	ДВЭСК ООО, г. Владивосток	Компания Тепломакс ООО, Владивосток	Июль 2020 г.	250 018,95
Сибирский ФО	СФО Тактонова	ДВЭСК ООО, г. Владивосток	Компания Тепломакс ООО, Владивосток	Декабрь 2020 г.	306 469,61
Сибирский ФО	СФО Томлоп	Бобрышев СН, ИП, Чита	Интерсервис, ООО, Чита		100 758,31
Сибирский ФО	СФО Томлоп	Бобрышев СН, ИП, Чита	Интерсервис, ООО, Чита	Июль 2020 г.	100 758,31
Сибирский ФО	СФО Томлоп	Гермес, ООО, Новосибирск			37 833,41
Сибирский ФО	СФО Томлоп	Гермес, ООО, Новосибирск		Июль 2020 г.	12 554,61
Сибирский ФО	СФО Томлоп	Гермес, ООО, Новосибирск		Август 2020 г.	3 762,10
Сибирский ФО	СФО Томлоп	Гермес, ООО, Новосибирск		Ноябрь 2020 г.	7 939,68
Сибирский ФО	СФО Томлоп	Гермес, ООО, Новосибирск		Декабрь 2020 г.	13 577,02
Сибирский ФО	СФО Томлоп	Инженерные сети, ООО, Новосибирск			31 267,25
Сибирский ФО	СФО Томлоп	Инженерные сети, ООО, Новосибирск		Апрель 2020 г.	15 982,31
Сибирский ФО	СФО Томлоп	Инженерные сети, ООО, Новосибирск		Июнь 2020 г.	15 284,94
Сибирский ФО	СФО Томлоп	Карасев АА, ИП, Чита	Комплект, ООО, Чита		234 879,23
Сибирский ФО	СФО Томлоп	Карасев АА, ИП, Чита	Комплект, ООО, Чита	Февраль 2020 г.	141 300,73
Сибирский ФО	СФО Томлоп	Карасев АА, ИП, Чита	Комплект, ООО, Чита	Июнь 2020 г.	64 233,00
Сибирский ФО	СФО Томлоп	Карасев АА, ИП, Чита	Комплект, ООО, Чита	Сентябрь 2020 г.	29 345,50
Сибирский ФО	СФО Томлоп	Комплект, ООО, Чита			21 019,43
Сибирский ФО	СФО Томлоп	Комплект, ООО, Чита		Декабрь 2020 г.	21 019,43
Сибирский ФО	СФО Томлоп	Полимет Красноярск, ООО, Красноярск			64 945,47
Сибирский ФО	СФО Томлоп	Полимет Красноярск, ООО, Красноярск		Январь 2020 г.	10 061,45
Сибирский ФО	СФО Томлоп	Полимет Красноярск, ООО, Красноярск		Март 2020 г.	7 185,30
Сибирский ФО	СФО Томлоп	Полимет Красноярск, ООО, Красноярск		Август 2020 г.	23 419,62
Сибирский ФО	СФО Томлоп	Полимет Красноярск, ООО, Красноярск		Октябрь 2020 г.	24 279,10
Сибирский ФО	СФО Томлоп	Полимет Сибирь, ООО, Красноярск	Полимет Красноярск, ООО, Красноярск		27 414,83
Сибирский ФО	СФО Томлоп	Полимет Сибирь, ООО, Красноярск	Полимет Красноярск, ООО, Красноярск	Январь 2020 г.	19 560,48
Сибирский ФО	СФО Томлоп	Полимет Сибирь, ООО, Красноярск	Полимет Красноярск, ООО, Красноярск	Март 2020 г.	7 854,35
Сибирский ФО	СФО Томлоп	Промресурс, ООО, Томск	Потапов НА, ИП, Томск		8 874,02
Сибирский ФО	СФО Томлоп	Промресурс, ООО, Томск	Потапов НА, ИП, Томск	Ноябрь 2020 г.	8 056,15
Сибирский ФО	СФО Томлоп	Промресурс, ООО, Томск	Потапов НА, ИП, Томск	Декабрь 2020 г.	817,87
Сибирский ФО	СФО Томлоп	Романов АВ, ИП, Новокузнецк			18 595,66
Сибирский ФО	СФО Томлоп	Романов АВ, ИП, Новокузнецк		Июль 2020 г.	10 598,07
Сибирский ФО	СФО Томлоп	Романов АВ, ИП, Новокузнецк		Сентябрь 2020 г.	7 997,59
Сибирский ФО	СФО Томлоп	Саяноптторг ПКФ, ООО, Саяногорск			36 297,06
Сибирский ФО	СФО Томлоп	Саяноптторг ПКФ, ООО, Саяногорск		Март 2020 г.	16 325,12
Сибирский ФО	СФО Томлоп	Саяноптторг ПКФ, ООО, Саяногорск		Июль 2020 г.	19 971,94
Сибирский ФО	СФО Томлоп	Сибирь - Импульс, ООО, Томск	Акваресурс, ООО, Томск		1 054 484,46
Сибирский ФО	СФО Томлоп	Сибирь - Импульс, ООО, Томск	Акваресурс, ООО, Томск	Июль 2020 г.	290 184,17
Сибирский ФО	СФО Томлоп	Сибирь - Импульс, ООО, Томск	Акваресурс, ООО, Томск	Август 2020 г.	162 533,96
Сибирский ФО	СФО Томлоп	Сибирь - Импульс, ООО, Томск	Акваресурс, ООО, Томск	Сентябрь 2020 г.	148 682,09
